Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
hockey,france,league-cup,1.30,18,1.2038,0.7500,-0.1038,-0.4770,4,2,-0.4,0.24
hockey,france,league-cup,1.50,12,1.4040,0.8542,0.2090,0.4932,4,3,-0.0166666666666667,0.405
hockey,france,ligue-magnus,1.30,25,1.2089,0.8889,0.0689,0.3570,3,2,-0.213333333333333,0.24
hockey,france,ligue-magnus,1.50,98,1.4086,0.5483,-0.2405,-0.5572,7,2,-1,0.44
hockey,germany,del,1.50,28,1.4150,0.5000,-0.2900,-0.7048,2,1,-1,0.42
hockey,germany,del2,1.50,35,1.4167,1.0000,0.4167,1.0000,3,3,0.35,0.49
hockey,germany,german-cup,1.30,32,1.2002,0.7863,-0.0656,-0.2813,5,2,-0.173333333333333,0.0930769230769231
hockey,germany,german-cup,1.50,25,1.4026,0.7090,-0.0140,-0.0140,4,2,-0.43,0.35
hockey,germany,oberliga-east,1.30,43,1.1194,0.8667,-0.0279,-0.2496,3,1,-0.144,0.118333333333333
hockey,germany,oberliga-east,1.50,29,1.3875,0.7222,0.0000,0.0054,3,2,-0.0999999999999999,0.05
hockey,germany,oberliga-north,1.30,44,1.1777,0.9375,0.0971,0.5858,4,3,-0.1,0.3
hockey,germany,oberliga-north,1.50,47,1.3780,0.3833,-0.4740,-1.2481,5,1,-1,0.05
hockey,germany,oberliga-south,1.30,20,1.2400,0.5000,-0.3583,-1.5833,3,1,-1,0.3
hockey,germany,oberliga-south,1.50,34,1.4000,0.7000,-0.0400,-0.0500,5,3,-1,0.4
hockey,germany,oberliga-west,1.30,40,1.1268,0.9333,0.0468,0.4075,3,2,-0.048,0.118333333333333
hockey,germany,oberliga-west,1.50,31,1.3825,0.6722,-0.0700,-0.1847,3,1,-0.16,0.05
hockey,germany,oberliga,1.30,32,1.1258,1.0000,0.1258,1.0000,3,3,0.0700000000000001,0.186
hockey,germany,oberliga,1.50,20,1.3903,0.5833,-0.1944,-0.4843,3,1,-0.533333333333333,0.05
hockey,hungary,mol-liga,1.30,22,1.1863,0.7500,-0.1213,-0.5923,4,3,-1,0.275
hockey,hungary,mol-liga,1.50,31,1.4360,0.6000,-0.1473,-0.3174,3,2,-1,0.4
hockey,italy,italian-cup,1.30,1,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
hockey,italy,italian-cup,1.50,2,1.3250,0.5000,-0.3400,-1.0385,1,0,-0.34,-0.34
hockey,italy,serie-a,1.30,11,1.2300,0.5000,-0.3700,-1.6739,2,1,-1,0.26
hockey,italy,serie-a,1.50,53,1.4121,0.9583,0.3563,0.8572,4,4,0.15,0.45
hockey,kazakhstan,championship,1.30,31,1.1875,1.0000,0.1875,1.0000,2,2,0.145,0.23
hockey,kazakhstan,championship,1.50,55,1.4219,0.3611,-0.4775,-1.1530,3,1,-1,0.0675
hockey,latvia,lhl,1.30,55,1.1359,0.6901,-0.2277,-1.5898,5,0,-0.3875,-0.114444444444444
hockey,latvia,lhl,1.50,22,1.3927,0.3000,-0.5770,-1.4827,5,0,-1,-0.0333333333333334
hockey,new-zealand,nzihl,1.30,8,1.1700,0.6250,-0.2563,-1.5809,1,0,-0.25625,-0.25625
hockey,new-zealand,nzihl,1.50,1,1.3800,1.0000,0.3800,1.0000,1,1,0.38,0.38
hockey,norway,division-1,1.30,223,1.2017,0.7417,-0.1112,-0.5392,7,2,-0.395,0.2175
hockey,norway,division-1,1.50,217,1.4021,0.6255,-0.1223,-0.3059,7,3,-0.65375,0.382222222222222
hockey,norway,get-ligaen,1.30,112,1.2077,0.8485,0.0162,0.1191,11,8,-0.593333333333333,0.3
hockey,norway,get-ligaen,1.50,262,1.4009,0.6825,-0.0471,-0.1095,14,5,-0.305,0.35
hockey,poland,league-cup,1.50,1,1.4000,1.0000,0.4000,1.0000,1,1,0.4,0.4
hockey,poland,polish-hockey-league,1.30,88,1.1800,0.9048,0.0609,0.3756,7,6,-0.606666666666667,0.3
hockey,poland,polish-hockey-league,1.50,90,1.4236,0.8095,0.1486,0.3598,7,4,-0.335,0.465
hockey,romania,campionatul-national,1.30,2,1.2300,1.0000,0.2300,1.0000,1,1,0.23,0.23
hockey,romania,campionatul-national,1.50,1,1.3700,1.0000,0.3700,1.0000,1,1,0.37,0.37
hockey,romania,romanian-cup,1.30,1,1.2700,1.0000,0.2700,1.0000,1,1,0.27,0.27
hockey,russia,khl,1.50,33,1.3825,0.7500,0.0150,0.0964,2,1,-0.29,0.32
hockey,russia,mhl,1.50,33,1.3900,1.0000,0.3900,1.0000,3,3,0.37,0.43
hockey,russia,nmhl,1.50,5,1.4000,0.0000,-1.0000,-2.5000,1,0,-1,-1
hockey,russia,superliga,1.30,8,1.2750,0.5000,-0.3750,-1.3182,1,0,-0.375,-0.375
hockey,russia,superliga,1.50,126,1.4211,0.6167,-0.1256,-0.2936,3,1,-0.326666666666667,0.08
hockey,russia,vhl-b,1.30,8,1.1800,0.5000,-0.4450,-2.2778,1,0,-0.445,-0.445
hockey,russia,vhl-b,1.50,4,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
hockey,slovakia,1-liga,1.30,8,1.1675,1.0000,0.1675,1.0000,2,2,0.145,0.19
hockey,slovakia,1-liga,1.50,30,1.4147,0.7733,0.0987,0.2267,5,3,-0.73,0.45
hockey,slovakia,tipsport-liga,1.30,26,1.2663,1.0000,0.2663,1.0000,4,4,0.21,0.29
hockey,slovakia,tipsport-liga,1.50,88,1.4351,0.7778,0.1145,0.2670,9,6,-1,0.49
hockey,slovenia,hokejska-liga,1.30,4,1.1075,1.0000,0.1075,1.0000,2,2,0.1,0.115
hockey,slovenia,hokejska-liga,1.50,2,1.4250,1.0000,0.4250,1.0000,1,1,0.425,0.425
hockey,slovenia,slohokej-liga,1.30,31,1.1585,0.8000,-0.0685,-0.4618,2,1,-0.337,0.2
hockey,slovenia,slohokej-liga,1.50,24,1.4063,0.6250,-0.1338,-0.2981,1,0,-0.13375,-0.13375
hockey,spain,lnh,1.30,1,1.2700,0.0000,-1.0000,-3.7037,1,0,-1,-1
hockey,sweden,allettan-mellan,1.30,8,1.2483,0.8333,0.0317,0.1622,3,2,-0.395,0.3
hockey,sweden,allettan-mellan,1.50,28,1.4189,0.7933,0.1284,0.2999,5,3,-0.255,0.47
hockey,sweden,allettan-norra,1.30,30,1.2157,0.8194,0.0037,-0.0176,6,3,-0.405,0.27
hockey,sweden,allettan-norra,1.50,48,1.4425,0.4881,-0.3026,-0.6689,7,2,-1,0.4125
hockey,sweden,allettan-sodra,1.30,18,1.2428,0.6944,-0.1317,-0.5641,6,3,-1,0.3
hockey,sweden,allettan-sodra,1.50,20,1.4483,0.5000,-0.2717,-0.6152,6,2,-1,0.49
hockey,sweden,clas-ohlson-cup,1.50,2,1.3500,1.0000,0.3500,1.0000,1,1,0.35,0.35
hockey,sweden,division-1-a-var,1.50,2,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
hockey,sweden,division-1-a,1.30,104,1.1602,0.8921,0.0386,0.2185,4,3,-0.0707692307692308,0.0883333333333333
hockey,sweden,division-1-a,1.50,21,1.4152,0.7083,0.0054,0.0059,4,2,-0.563333333333333,0.49
hockey,sweden,division-1-b-var,1.50,2,1.4150,0.5000,-0.3350,-0.7048,1,0,-0.335,-0.335
hockey,sweden,division-1-b,1.30,75,1.1775,0.7535,-0.1226,-0.6351,4,1,-0.351111111111111,0.04
hockey,sweden,division-1-b,1.50,47,1.3960,0.6375,-0.1090,-0.2778,4,2,-0.6675,0.4
hockey,sweden,division-1-c-var,1.30,3,1.1100,0.6667,-0.2700,-2.3636,1,0,-0.27,-0.27
hockey,sweden,division-1-c-var,1.50,1,1.4200,0.0000,-1.0000,-2.3810,1,0,-1,-1
hockey,sweden,division-1-c,1.30,39,1.0999,0.8222,-0.1094,-0.9575,3,1,-0.318333333333333,0.0900000000000001
hockey,sweden,division-1-c,1.50,48,1.4043,0.9000,0.2613,0.6527,5,4,-0.08,0.426666666666667
hockey,sweden,division-1-d-var,1.30,6,1.1400,0.5000,-0.3950,-3.0714,2,0,-0.415,-0.375
hockey,sweden,division-1-d-var,1.50,6,1.4250,0.7500,0.0550,0.1618,2,1,-0.265,0.375
hockey,sweden,division-1-d,1.30,60,1.1442,0.5667,-0.3475,-2.4391,5,1,-1,0.0700000000000001
hockey,sweden,division-1-d,1.50,60,1.3839,0.6583,-0.0938,-0.2316,5,1,-0.533333333333333,0.346666666666667
hockey,sweden,division-1-e-var,1.30,1,1.2900,1.0000,0.2900,1.0000,1,1,0.29,0.29
hockey,sweden,division-1-e-var,1.50,9,1.4233,0.8333,0.1750,0.4396,2,1,-0.0533333333333334,0.403333333333333
hockey,sweden,division-1-e,1.30,54,1.2138,0.6500,-0.2262,-0.9868,4,1,-0.552,0.223333333333333
hockey,sweden,division-1-e,1.50,66,1.3962,0.5433,-0.2398,-0.6093,5,1,-0.71,0.0524999999999999
hockey,sweden,division-1-f-var,1.30,5,1.1825,0.7500,-0.1300,-0.6199,2,1,-0.4,0.14
hockey,sweden,division-1-f-var,1.50,4,1.3775,0.7500,0.0275,0.0877,2,1,-0.275,0.33
hockey,sweden,division-1-f,1.30,62,1.1821,0.8929,0.0524,0.3044,5,3,-0.195714285714286,0.2
hockey,sweden,division-1-f,1.50,60,1.4303,0.7414,0.0622,0.1405,5,3,-0.27,0.45
hockey,sweden,division-1-norra,1.30,24,1.2025,0.7500,-0.0925,-0.4846,1,0,-0.0925,-0.0925
hockey,sweden,division-1-norra,1.50,12,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
hockey,sweden,division-1,1.50,16,1.4092,0.7500,0.0542,0.1390,4,2,-0.305,0.446666666666667
hockey,sweden,hockeyallsvenskan,1.30,9,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
hockey,sweden,hockeyallsvenskan,1.50,108,1.4095,0.6750,-0.0488,-0.1187,8,5,-1,0.45
hockey,sweden,hockeyettan-norra,1.30,40,1.2290,0.8000,-0.0200,-0.0734,2,1,-0.26,0.22
hockey,sweden,hockeyettan-norra,1.50,22,1.4033,0.8333,0.1583,0.4201,2,1,-0.0433333333333334,0.36
hockey,sweden,hockeyettan-ostra,1.30,24,1.1933,0.8333,-0.0050,-0.0287,2,1,-0.2,0.19
hockey,sweden,hockeyettan-ostra,1.50,42,1.4500,0.5833,-0.1692,-0.3426,3,2,-1,0.42
hockey,sweden,hockeyettan-sodra,1.30,30,1.2058,0.8333,0.0075,0.0236,2,1,-0.2,0.215
hockey,sweden,hockeyettan-sodra,1.50,25,1.4867,0.5000,-0.2550,-0.5274,3,1,-1,0.5
hockey,sweden,hockeyettan-vastra,1.30,45,1.1844,0.7778,-0.0700,-0.4270,3,1,-0.2,0.19
hockey,sweden,hockeyettan-vastra,1.50,37,1.3983,0.4444,-0.3833,-0.9503,3,1,-1,0.36
hockey,sweden,sca-cupen,1.30,2,1.2550,1.0000,0.2550,1.0000,1,1,0.255,0.255
hockey,sweden,sca-cupen,1.50,7,1.4196,0.6250,-0.1092,-0.2687,4,2,-1,0.42
hockey,sweden,shl,1.30,8,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
hockey,sweden,shl,1.50,24,1.4433,1.0000,0.4433,1.0000,3,3,0.42,0.48
hockey,switzerland,swiss-cup,1.30,31,1.1069,0.8708,-0.0373,-0.3375,2,0,-0.0546666666666667,-0.02
hockey,switzerland,swiss-cup,1.50,6,1.3667,0.8333,0.1483,0.3788,3,2,-0.31,0.39
hockey,ukraine,extra-league,1.30,67,1.1447,0.7750,-0.1190,-0.7801,4,0,-0.17,-0.085
hockey,ukraine,extra-league,1.50,27,1.3763,0.4821,-0.3319,-0.8940,4,1,-1,0.386666666666667
hockey,united-kingdom,challenge-cup,1.50,6,1.3800,0.3333,-0.5300,-1.4211,1,0,-0.53,-0.53
hockey,united-kingdom,elite-league,1.30,67,1.1863,0.7625,-0.1038,-0.5127,4,1,-0.35,0.05
hockey,united-kingdom,elite-league,1.50,69,1.3910,0.5167,-0.2870,-0.7195,5,2,-1,0.365
hockey,usa,chl,1.30,7,1.3000,1.0000,0.3000,1.0000,1,1,0.3,0.3
hockey,usa,chl,1.50,7,1.5000,1.0000,0.5000,1.0000,1,1,0.5,0.5
hockey,usa,echl,1.50,11,1.4500,1.0000,0.4500,1.0000,1,1,0.45,0.45
hockey,usa,fhl,1.30,6,1.1633,0.6667,-0.2200,-1.3741,1,0,-0.22,-0.22
hockey,usa,fhl,1.50,20,1.4325,0.7500,0.0663,0.1720,2,2,0.0475,0.085
hockey,usa,sphl,1.30,6,1.2000,0.0000,-1.0000,-5.0000,1,0,-1,-1
hockey,usa,sphl,1.50,12,1.3625,0.0000,-1.0000,-2.7586,1,0,-1,-1
hockey,usa,ushl,1.30,10,1.2800,1.0000,0.2800,1.0000,1,1,0.28,0.28
hockey,usa,ushl,1.50,20,1.3950,0.0000,-1.0000,-2.5316,1,0,-1,-1
hockey,world,club-friendly,1.30,90,1.2270,0.9000,0.1015,0.4595,5,4,-0.4075,0.3
hockey,world,club-friendly,1.50,160,1.4145,0.8021,0.1310,0.3246,8,6,-1,0.5
hockey,world,friendly-international-women,1.30,48,1.1279,0.9815,0.1064,0.8367,6,5,-0.0155555555555555,0.175
hockey,world,friendly-international-women,1.50,33,1.3943,0.5980,-0.1696,-0.4216,6,1,-0.556666666666667,0.0475
hockey,world,friendly-international,1.30,162,1.1566,0.8360,-0.0327,-0.2112,9,5,-0.465,0.21
hockey,world,friendly-international,1.50,113,1.4136,0.7417,0.0403,0.1171,8,5,-0.513333333333333,0.4
hockey,world,germany-cup,1.50,1,1.4800,0.0000,-1.0000,-2.0833,1,0,-1,-1
hockey,world,international-tournament-south-korea,1.50,1,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
hockey,world,ivan-hlinka-memorial-cup,1.30,17,1.1797,0.8500,-0.0003,0.0151,5,2,-0.1425,0.175
hockey,world,ivan-hlinka-memorial-cup,1.50,8,1.3656,0.8750,0.1994,0.5331,4,3,-0.335,0.39
hockey,world,junior-club-world-cup,1.50,3,1.4250,0.7500,0.0625,0.1618,2,1,-0.275,0.4
hockey,world,mountfield-cup,1.50,1,1.3200,1.0000,0.3200,1.0000,1,1,0.32,0.32
hockey,world,olympic-games-women,1.30,5,1.1150,1.0000,0.1150,1.0000,2,2,0.09,0.14
hockey,world,olympic-games-women,1.50,5,1.3880,0.6000,-0.1680,-0.4309,1,0,-0.168,-0.168
hockey,world,olympic-games,1.30,22,1.1235,0.6500,-0.2875,-2.1840,2,0,-0.455,-0.12
hockey,world,olympic-games,1.50,18,1.4040,0.6750,-0.0693,-0.1295,2,1,-0.166,0.0275
hockey,world,universiade-women,1.30,3,1.1475,0.2500,-0.7425,-4.8347,2,0,-1,-0.485
hockey,world,universiade-women,1.50,2,1.4700,1.0000,0.4700,1.0000,1,1,0.47,0.47
hockey,world,universiade,1.30,5,1.0925,1.0000,0.0925,1.0000,2,2,0.0900000000000001,0.095
hockey,world,universiade,1.50,3,1.4167,0.6667,-0.0833,-0.1333,1,0,-0.0833333333333333,-0.0833333333333333
hockey,world,victoria-cup,1.50,1,1.3200,0.0000,-1.0000,-3.1250,1,0,-1,-1
hockey,world,wch-ia-women,1.30,8,1.1830,1.0000,0.1830,1.0000,5,5,0.155,0.21
hockey,world,wch-ia-women,1.50,4,1.3750,0.5000,-0.3125,-0.8333,4,2,-1,0.43
hockey,world,wch-ia,1.30,20,1.1869,0.9074,0.0722,0.4119,9,7,-0.425,0.28
hockey,world,wch-ia,1.50,7,1.3850,1.0000,0.3850,1.0000,5,5,0.34,0.42
hockey,world,wch-ib-women,1.30,8,1.2340,0.7333,-0.1047,-0.4063,5,3,-1,0.3
hockey,world,wch-ib-women,1.50,6,1.4028,0.8889,0.2439,0.6130,3,2,-0.0833333333333333,0.48
hockey,world,wch-ib,1.30,29,1.1558,0.8759,0.0143,0.0796,9,5,-0.24,0.25
hockey,world,wch-ib,1.50,10,1.3725,0.7222,-0.0108,-0.0235,6,4,-1,0.4
hockey,world,wch-iia-women,1.30,6,1.1356,1.0000,0.1356,1.0000,3,3,0.02,0.24
hockey,world,wch-iia-women,1.50,3,1.3833,0.6667,-0.0567,-0.2029,3,2,-1,0.48
hockey,world,wch-iia,1.30,9,1.1570,1.0000,0.1570,1.0000,5,5,0.035,0.24
hockey,world,wch-iia,1.50,3,1.4050,0.7500,0.0300,0.1327,2,1,-0.3,0.36
hockey,world,wch-iib-women,1.30,9,1.1489,0.8889,0.0122,0.1426,3,2,-0.303333333333333,0.2
hockey,world,wch-iib-women,1.50,4,1.3675,0.7500,0.0225,0.0697,2,1,-0.315,0.36
hockey,world,wch-iib,1.30,14,1.1190,0.8000,-0.1230,-0.8807,5,4,-1,0.17
hockey,world,wch-iib,1.50,6,1.4063,0.5000,-0.3025,-0.7308,4,2,-1,0.41
hockey,world,wch-iii,1.30,14,1.0684,0.9375,-0.0129,0.0234,4,3,-0.23,0.1025
hockey,world,wch-u18-div-i-women,1.30,10,1.1117,1.0000,0.1117,1.0000,3,3,0.02,0.171666666666667
hockey,world,wch-u18-div-i-women,1.50,3,1.4233,0.6667,-0.0400,-0.1207,3,2,-1,0.5
hockey,world,wch-u18-div-ia-women,1.30,2,1.1700,1.0000,0.1700,1.0000,1,1,0.17,0.17
hockey,world,wch-u18-div-ia-women,1.50,2,1.4700,0.0000,-1.0000,-2.1277,1,0,-1,-1
hockey,world,wch-u18-div-ib-women,1.30,3,1.1100,1.0000,0.1100,1.0000,1,1,0.11,0.11
hockey,world,wch-u18-div-ib-women,1.50,2,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
hockey,world,wch-u18-ia,1.30,14,1.2044,1.0000,0.2044,1.0000,6,6,0.16,0.28
hockey,world,wch-u18-ia,1.50,7,1.3893,0.5333,-0.2553,-0.6653,5,2,-1,0.44
hockey,world,wch-u18-ib,1.30,3,1.2133,1.0000,0.2133,1.0000,3,3,0.12,0.3
hockey,world,wch-u18-ib,1.50,11,1.4098,0.6833,-0.0473,-0.0893,5,3,-1,0.435
hockey,world,wch-u18-iia,1.30,5,1.1625,0.7500,-0.1600,-0.7885,4,3,-1,0.2
hockey,world,wch-u18-iia,1.50,7,1.3961,0.2778,-0.6272,-1.5455,3,0,-1,-0.335
hockey,world,wch-u18-iib,1.30,5,1.1142,1.0000,0.1142,1.0000,2,2,0.105,0.123333333333333
hockey,world,wch-u18-iib,1.50,2,1.4450,1.0000,0.4450,1.0000,2,2,0.4,0.49
hockey,world,wch-u18-iiia,1.30,1,1.0200,1.0000,0.0200,1.0000,1,1,0.02,0.02
hockey,world,wch-u18-iiia,1.50,4,1.4250,0.7500,0.0575,0.1618,1,1,0.0575,0.0575
hockey,world,wch-u18-iiib,1.30,1,1.0100,1.0000,0.0100,1.0000,1,1,0.01,0.01
hockey,world,wch-u18-women,1.30,3,1.1650,1.0000,0.1650,1.0000,2,2,0.0900000000000001,0.24
hockey,world,wch-u18-women,1.50,2,1.3800,0.5000,-0.3350,-0.8158,2,1,-1,0.33
hockey,world,wch-u18,1.30,55,1.0942,0.8868,-0.0397,-0.3157,9,5,-0.295,0.151428571428571
hockey,world,wch-u18,1.50,9,1.4289,0.5278,-0.2694,-0.5733,6,2,-1,0.45
hockey,world,wch-u20-ia,1.30,8,1.2322,1.0000,0.2322,1.0000,3,3,0.2,0.25
hockey,world,wch-u20-ia,1.50,3,1.3425,1.0000,0.3425,1.0000,2,2,0.34,0.345
hockey,world,wch-u20-ib,1.30,7,1.1725,0.7500,-0.1513,-0.6993,4,3,-1,0.17
hockey,world,wch-u20-ib,1.50,6,1.3813,0.5000,-0.3375,-0.8115,4,1,-1,0.31
hockey,world,wch-u20-iia,1.30,5,1.0700,1.0000,0.0700,1.0000,3,3,0.03,0.14
hockey,world,wch-u20-iia,1.50,14,1.3830,0.8333,0.1557,0.3982,5,4,-0.533333333333333,0.385
hockey,world,wch-u20-iib,1.30,11,1.1065,1.0000,0.1065,1.0000,5,5,0.01,0.205
hockey,world,wch-u20-iib,1.50,9,1.3881,0.6250,-0.1306,-0.3412,4,2,-1,0.4275
hockey,world,wch-u20-iii,1.30,9,1.1250,0.7917,-0.1392,-0.8750,4,2,-0.48,0.175
hockey,world,wch-u20-iii,1.50,3,1.3875,0.7500,0.0525,0.1048,2,1,-0.345,0.45
hockey,world,wch-u20,1.30,55,1.0975,0.8690,-0.0523,-0.4738,9,4,-0.258333333333333,0.1
hockey,world,wch-u20,1.50,15,1.4064,0.8056,0.1406,0.3271,6,3,-0.3,0.49
hockey,world,wch-women,1.30,14,1.0470,0.8929,-0.0786,-1.3856,6,4,-0.495,0.035
hockey,world,wch-women,1.50,3,1.4225,0.5000,-0.2550,-0.6834,2,1,-1,0.49
hockey,world,world-championship,1.30,153,1.1474,0.7638,-0.1290,-0.8383,12,5,-1,0.202857142857143
hockey,world,world-championship,1.50,47,1.4037,0.5833,-0.1885,-0.4489,10,4,-1,0.446666666666667
hockey,world,world-cup,1.30,1,1.1900,1.0000,0.1900,1.0000,1,1,0.19,0.19
hockey,world,world-cup,1.50,2,1.4350,0.5000,-0.2500,-0.6494,1,0,-0.25,-0.25
hockey,world,world-hockey-challenge-u17,1.30,15,1.1552,0.8542,-0.0059,-0.0856,4,2,-0.286666666666667,0.24
hockey,world,world-hockey-challenge-u17,1.50,7,1.4104,0.5417,-0.2183,-0.5751,4,1,-1,0.43
hockey,world,world-junior-a-challenge,1.30,2,1.1450,0.5000,-0.4450,-2.9483,2,1,-1,0.11
hockey,world,world-junior-a-challenge,1.50,5,1.4267,0.5000,-0.2967,-0.6719,3,1,-1,0.405
rugby-league,australia,auckland-nines,1.30,3,1.2600,0.0000,-1.0000,-3.8462,2,0,-1,-1
rugby-league,australia,auckland-nines,1.50,14,1.4029,0.5208,-0.2658,-0.6684,4,2,-1,0.413333333333333
rugby-league,australia,intrust-super-cup,1.30,107,1.2197,0.8026,-0.0281,-0.0961,6,3,-0.216666666666667,0.2325
rugby-league,australia,intrust-super-cup,1.50,128,1.3979,0.6508,-0.0894,-0.2267,6,3,-0.64,0.354285714285714
rugby-league,australia,intrust-super-premiership,1.30,38,1.2045,0.8833,0.0575,0.3128,5,3,-0.17,0.21
rugby-league,australia,intrust-super-premiership,1.50,95,1.4143,0.5381,-0.2470,-0.5769,6,1,-0.47,0.433333333333333
rugby-league,australia,nrl,1.30,126,1.2152,0.7804,-0.0535,-0.2399,9,5,-1,0.24
rugby-league,australia,nrl,1.50,210,1.4247,0.4563,-0.3530,-0.8237,9,3,-1,0.1025
rugby-league,england,championship-cup,1.30,5,1.2180,0.8000,-0.0140,-0.1174,1,0,-0.014,-0.014
rugby-league,england,championship-cup,1.50,1,1.4600,1.0000,0.4600,1.0000,1,1,0.46,0.46
rugby-league,england,championship,1.30,196,1.1468,0.7969,-0.0891,-0.5869,5,1,-0.303,0.148181818181818
rugby-league,england,championship,1.50,44,1.3807,0.6333,-0.1170,-0.3299,5,2,-1,0.45
rugby-league,england,league-1-cup,1.30,6,1.1080,0.8000,-0.1310,-1.0519,2,1,-0.302,0.04
rugby-league,england,league-1-cup,1.50,4,1.4033,0.3333,-0.5433,-1.3196,2,0,-1,-0.0866666666666667
rugby-league,england,league-1,1.30,174,1.1215,0.8237,-0.0876,-0.6272,5,1,-0.368571428571429,0.0655555555555556
rugby-league,england,league-1,1.50,39,1.4283,0.6000,-0.1493,-0.3339,5,2,-1,0.49
rugby-league,england,super-league,1.30,228,1.1559,0.7586,-0.1289,-0.7897,9,5,-0.788,0.26
rugby-league,england,super-league,1.50,156,1.4029,0.6899,-0.0293,-0.0797,9,3,-0.305,0.403333333333333
rugby-league,england,varsity-match,1.50,1,1.4500,0.0000,-1.0000,-2.2222,1,0,-1,-1
rugby-league,europe,challenge-cup,1.30,75,1.0976,0.8434,-0.0933,-0.7622,6,1,-0.33,0.0866666666666666
rugby-league,europe,challenge-cup,1.50,28,1.4113,0.6091,-0.1415,-0.3413,6,2,-0.55,0.35
rugby-league,europe,european-cup,1.30,2,1.1650,0.0000,-1.0000,-6.0606,2,0,-1,-1
rugby-league,europe,european-cup,1.50,2,1.3750,1.0000,0.3750,1.0000,1,1,0.375,0.375
rugby-league,world,four-nations,1.30,1,1.2600,1.0000,0.2600,1.0000,1,1,0.26,0.26
rugby-league,world,four-nations,1.50,1,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
rugby-league,world,friendly-international,1.30,2,1.1650,1.0000,0.1650,1.0000,1,1,0.165,0.165
rugby-league,world,friendly-international,1.50,1,1.4900,1.0000,0.4900,1.0000,1,1,0.49,0.49
rugby-league,world,world-club-series,1.30,2,1.1200,0.5000,-0.4550,-3.6667,2,1,-1,0.0900000000000001
rugby-league,world,world-club-series,1.50,3,1.4250,0.5000,-0.3050,-0.6765,2,1,-1,0.39
rugby-league,world,world-cup,1.30,6,1.1375,0.3750,-0.5400,-4.1705,2,0,-1,-0.08
rugby-league,world,world-cup,1.50,4,1.4150,0.7500,0.0550,0.1476,2,1,-0.305,0.415
rugby-union,australia,nrc,1.30,14,1.1833,0.5833,-0.3109,-1.6904,3,1,-1,0.156
rugby-union,australia,nrc,1.50,11,1.4097,0.7000,-0.0033,-0.0323,3,1,-0.29,0.46
rugby-union,australia,shute-shield,1.30,81,1.1214,0.9167,0.0214,0.2305,4,3,-0.0911111111111111,0.138
rugby-union,australia,shute-shield,1.50,32,1.4333,0.3333,-0.5183,-1.2051,3,0,-0.65,-0.28
rugby-union,england,aviva-premiership-rugby,1.30,45,1.1909,0.9630,0.1431,0.7690,9,8,-0.156666666666667,0.3
rugby-union,england,aviva-premiership-rugby,1.50,141,1.4174,0.7291,0.0358,0.0802,9,4,-0.27875,0.44
rugby-union,england,greene-king-ipa-championship,1.30,66,1.1727,0.7759,-0.0810,-0.5219,3,0,-0.114444444444444,-0.046
rugby-union,england,greene-king-ipa-championship,1.50,24,1.3994,0.7778,0.0883,0.2214,3,1,-0.106666666666667,0.435
rugby-union,europe,anglo-welsh-cup,1.30,4,1.1783,0.8333,-0.0367,-0.1012,2,1,-0.223333333333333,0.15
rugby-union,europe,anglo-welsh-cup,1.50,10,1.3946,0.6667,-0.0671,-0.1781,4,2,-1,0.41
rugby-union,europe,british-and-irish-cup,1.30,2,1.1050,1.0000,0.1050,1.0000,2,2,0.05,0.16
rugby-union,europe,challenge-cup,1.30,83,1.0732,0.9048,-0.0270,-0.3971,7,5,-0.41,0.11625
rugby-union,europe,challenge-cup,1.50,46,1.4025,0.7595,0.0631,0.1620,7,4,-0.305,0.423333333333333
rugby-union,europe,european-rugby-champions-cup,1.30,90,1.1243,0.9037,0.0087,0.1293,9,6,-0.255555555555556,0.17125
rugby-union,europe,european-rugby-champions-cup,1.50,68,1.3884,0.5815,-0.1922,-0.4960,9,3,-1,0.39
rugby-union,europe,guinness-pro12,1.30,99,1.1701,0.7833,-0.0935,-0.4905,7,2,-0.623333333333333,0.165
rugby-union,europe,guinness-pro12,1.50,122,1.4220,0.6701,-0.0534,-0.1116,9,4,-1,0.47
rugby-union,europe,rugby-europe-championship,1.30,8,1.1614,0.3571,-0.5857,-3.6252,2,0,-1,-0.171428571428571
rugby-union,europe,rugby-europe-championship,1.50,4,1.3900,1.0000,0.3900,1.0000,1,1,0.39,0.39
rugby-union,europe,six-nations-u20,1.30,7,1.0775,0.7500,-0.1925,-2.4758,2,1,-0.475,0.09
rugby-union,europe,six-nations-u20,1.50,2,1.4400,1.0000,0.4400,1.0000,2,2,0.43,0.45
rugby-union,europe,six-nations-women,1.30,9,1.0608,0.8750,-0.0718,-1.1826,2,1,-0.2375,0.094
